latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.4484,38.9411,301.1,2.6,1.6,2023-03-06,1115,Aqua,MODIS,39,61.03,280.5,24.9,D,0
48.5599,37.6937,306.9,2.3,1.5,2023-03-06,1115,Aqua,MODIS,64,61.03,280.2,32.4,D,2
49.7807,31.0355,303.7,1.2,1.1,2023-03-06,1116,Aqua,MODIS,45,61.03,277.5,10.2,D,0
47.2824,34.7352,304.3,1.8,1.3,2023-03-07,1019,Aqua,MODIS,54,61.03,285.3,12,D,0
47.2779,34.733,301.7,1.8,1.3,2023-03-07,1019,Aqua,MODIS,45,61.03,285,9.5,D,0
48.4588,38.7735,310.5,1,1,2023-03-08,0806,Terra,MODIS,66,61.03,281.1,12.3,D,2
45.2934,35.1259,309.7,1.2,1.1,2023-03-08,0807,Terra,MODIS,69,61.03,291.1,10,D,0
45.3634,34.2961,305.9,1.3,1.1,2023-03-08,0807,Terra,MODIS,62,61.03,285.3,9.6,D,0
45.2768,34.8274,321.3,1.2,1.1,2023-03-08,0807,Terra,MODIS,0,61.03,291,20.5,D,0
45.2741,34.8359,315,1.2,1.1,2023-03-08,0807,Terra,MODIS,37,61.03,293,12.2,D,0
46.7782,34.0627,315.2,1.1,1,2023-03-08,1101,Aqua,MODIS,59,61.03,289.5,11.2,D,0
46.9109,36.0397,311.4,1.2,1.1,2023-03-08,1101,Aqua,MODIS,67,61.03,283.8,14.1,D,0
46.148,30.3019,309.1,1.1,1,2023-03-08,1101,Aqua,MODIS,53,61.03,293.3,6.5,D,0
46.0698,29.8319,313.8,1.1,1,2023-03-08,1101,Aqua,MODIS,74,61.03,292.1,11.8,D,0
46.5178,32.602,310,1,1,2023-03-08,1101,Aqua,MODIS,53,61.03,287.1,9,D,0
46.7964,34.0577,388.1,1.1,1,2023-03-08,1101,Aqua,MODIS,100,61.03,296.3,200.1,D,0
46.7947,34.0441,335.3,1.1,1,2023-03-08,1101,Aqua,MODIS,89,61.03,292,34.5,D,0
46.7622,33.1639,370.4,1,1,2023-03-08,1101,Aqua,MODIS,75,61.03,291,119.8,D,0
46.7604,33.1508,341.3,1,1,2023-03-08,1101,Aqua,MODIS,0,61.03,286.7,45.8,D,0
46.789,34.0738,322.3,1.1,1,2023-03-08,1101,Aqua,MODIS,82,61.03,292.1,18.7,D,0
46.7873,34.0602,462,1.1,1,2023-03-08,1101,Aqua,MODIS,100,61.03,321.9,945.1,D,0
46.7856,34.0466,369.5,1.1,1,2023-03-08,1101,Aqua,MODIS,100,61.03,300.4,119.2,D,0
47.1408,32.8916,310.3,1,1,2023-03-08,1102,Aqua,MODIS,62,61.03,290.7,9.1,D,0
47.0427,32.6492,308,1,1,2023-03-08,1102,Aqua,MODIS,66,61.03,292.6,6.2,D,0
47.0408,32.6362,316.9,1,1,2023-03-08,1102,Aqua,MODIS,77,61.03,293.1,13.1,D,0
50.2528,31.3035,302.8,1.1,1,2023-03-08,1915,Terra,MODIS,52,61.03,265.5,12,N,0
50.0012,33.3143,325.6,1.1,1,2023-03-09,0846,Terra,MODIS,84,61.03,277,30.8,D,0
48.6974,32.9311,309.6,1.1,1.1,2023-03-09,0847,Terra,MODIS,65,61.03,272.4,13.2,D,0
48.7186,31.693,312.8,1,1,2023-03-09,0847,Terra,MODIS,73,61.03,287.7,13,D,0
48.6422,30.8248,302.9,1,1,2023-03-09,0847,Terra,MODIS,49,61.03,289.3,4.4,D,0
47.4924,34.6384,325.7,1.4,1.2,2023-03-09,0847,Terra,MODIS,84,61.03,289.5,34.7,D,2
47.4824,34.6342,308,1.4,1.2,2023-03-09,0847,Terra,MODIS,59,61.03,288.8,10.3,D,2
47.4856,34.63,308.7,1.4,1.2,2023-03-09,0847,Terra,MODIS,67,61.03,289.1,11.3,D,2
47.4861,33.8521,306.5,1.3,1.1,2023-03-09,0847,Terra,MODIS,64,61.03,291.6,7.7,D,0
47.4742,33.5186,324.9,1.2,1.1,2023-03-09,0847,Terra,MODIS,83,61.03,291.6,27.9,D,0
47.4713,33.5342,361.6,1.2,1.1,2023-03-09,0847,Terra,MODIS,100,61.03,294,119.8,D,0
47.4647,33.5148,307.6,1.2,1.1,2023-03-09,0847,Terra,MODIS,43,61.03,290.4,7.8,D,0
47.4618,33.5304,323.7,1.2,1.1,2023-03-09,0847,Terra,MODIS,83,61.03,290.2,26.4,D,0
47.4859,32.2871,300,1.1,1.1,2023-03-09,0847,Terra,MODIS,17,61.03,288.1,3.7,D,0
47.3249,32.8392,304.3,1.2,1.1,2023-03-09,0847,Terra,MODIS,38,61.03,284.3,6.5,D,0
47.3156,32.8357,313.8,1.2,1.1,2023-03-09,0847,Terra,MODIS,74,61.03,282.9,15.2,D,0
47.291,32.2175,306.7,1.1,1.1,2023-03-09,0847,Terra,MODIS,64,61.03,288.6,8.7,D,0
47.0372,33.0041,359.2,1.2,1.1,2023-03-09,0847,Terra,MODIS,99,61.03,297.4,105.4,D,0
47.0345,33.0191,327.9,1.2,1.1,2023-03-09,0847,Terra,MODIS,85,61.03,293.9,30.4,D,0
47.0351,32.9973,352.2,1.2,1.1,2023-03-09,0847,Terra,MODIS,97,61.03,296.5,83.5,D,0
47.0324,33.0124,358.9,1.2,1.1,2023-03-09,0847,Terra,MODIS,99,61.03,297.4,104.8,D,0
47.0297,33.0275,307,1.2,1.1,2023-03-09,0847,Terra,MODIS,37,61.03,292.4,6.1,D,0
47.023,33.0088,310.5,1.2,1.1,2023-03-09,0847,Terra,MODIS,70,61.03,292.3,9.8,D,0
47.0083,32.8112,301.5,1.2,1.1,2023-03-09,0847,Terra,MODIS,41,61.03,289.1,4.4,D,0
46.9836,32.1097,304.1,1.1,1.1,2023-03-09,0847,Terra,MODIS,58,61.03,281.7,7.5,D,0
46.7658,32.398,305.2,1.1,1.1,2023-03-09,0847,Terra,MODIS,61,61.03,286.7,7.1,D,0
46.519,32.6214,302.2,1.2,1.1,2023-03-09,0847,Terra,MODIS,49,61.03,286,5.9,D,0
45.6667,28.9295,309.3,1,1,2023-03-09,0848,Terra,MODIS,66,61.03,292.9,6.4,D,0
45.4581,29.3257,305.8,1,1,2023-03-09,0848,Terra,MODIS,45,61.03,292.5,4.9,D,0
45.4562,29.3382,315.2,1,1,2023-03-09,0848,Terra,MODIS,56,61.03,291.9,11.9,D,0
46.3929,34.5419,304,2.9,1.6,2023-03-09,1006,Aqua,MODIS,58,61.03,290.8,18.8,D,0
46.3945,34.5338,306,2.9,1.6,2023-03-09,1006,Aqua,MODIS,63,61.03,291.1,23.2,D,0
47.5806,35.6529,300.6,2.3,1.5,2023-03-09,1006,Aqua,MODIS,39,61.03,287.9,9.7,D,0
47.0353,32.648,308.3,3.4,1.7,2023-03-09,1006,Aqua,MODIS,67,61.03,291,42.4,D,0
47.0237,32.6061,312.8,3.4,1.7,2023-03-09,1006,Aqua,MODIS,73,61.03,290.4,63,D,0
47.7527,33.1987,303.3,3,1.7,2023-03-09,1006,Aqua,MODIS,50,61.03,283.7,30.3,D,0
48.5921,30.8141,306.9,3.7,1.8,2023-03-09,1007,Aqua,MODIS,64,61.03,290.6,42.5,D,0
48.5839,30.8156,310.6,3.7,1.8,2023-03-09,1007,Aqua,MODIS,70,61.03,290.8,56.8,D,0
45.4676,29.4789,311.6,1.8,1.3,2023-03-09,1143,Aqua,MODIS,47,61.03,296.2,19.5,D,0
46.5289,31.6215,304.2,2.5,1.5,2023-03-09,1144,Aqua,MODIS,0,61.03,284.8,20.6,D,0
46.5382,30.677,337.8,2.2,1.4,2023-03-09,1144,Aqua,MODIS,69,61.03,286.7,119.3,D,0
46.5363,30.6481,303.1,2.2,1.4,2023-03-09,1144,Aqua,MODIS,46,61.03,286.6,9,D,2
48.0682,29.5114,315.5,2,1.4,2023-03-09,1144,Aqua,MODIS,66,61.03,290.8,34.6,D,0
48.9274,28.4374,302.5,1.8,1.3,2023-03-09,1144,Aqua,MODIS,46,61.03,269.4,14.4,D,0
48.9218,28.4331,304,1.8,1.3,2023-03-09,1144,Aqua,MODIS,35,61.03,269.8,14.8,D,0
47.1788,32.8641,307.3,2.6,1.6,2023-03-10,0750,Terra,MODIS,65,61.03,289.1,25.6,D,0
47.1649,32.8631,304.7,2.6,1.6,2023-03-10,0750,Terra,MODIS,60,61.03,289.3,19.2,D,0
47.3708,30.5749,315.1,2.8,1.6,2023-03-10,0928,Terra,MODIS,75,61.03,290.7,48.4,D,2
47.362,30.6092,313.5,2.8,1.6,2023-03-10,0928,Terra,MODIS,74,61.03,291.8,42.5,D,0
48.3607,22.6925,305.1,1.1,1.1,2023-03-10,0928,Terra,MODIS,45,61.03,284.3,8.4,D,0
47.4883,36.204,318.5,1,1,2023-03-10,1048,Aqua,MODIS,77,61.03,292.2,14.1,D,0
47.0619,36.7377,319.6,1,1,2023-03-10,1048,Aqua,MODIS,79,61.03,294.3,14.9,D,0
46.5773,33.2062,309.9,1.1,1,2023-03-10,1048,Aqua,MODIS,45,61.03,295.2,6.6,D,0
46.8945,34.5429,310.8,1,1,2023-03-10,1048,Aqua,MODIS,62,61.03,298.1,4.7,D,0
46.789,33.6388,308.3,1,1,2023-03-10,1048,Aqua,MODIS,51,61.03,295.6,4.6,D,0
46.7318,33.2894,306.2,1.1,1,2023-03-10,1048,Aqua,MODIS,14,61.03,294.5,4.8,D,0
46.8253,33.6336,317.6,1,1,2023-03-10,1048,Aqua,MODIS,55,61.03,296,12,D,0
46.8386,33.6571,314.5,1,1,2023-03-10,1048,Aqua,MODIS,56,61.03,295,9.1,D,0
46.6587,32.5307,320.7,1.1,1.1,2023-03-10,1048,Aqua,MODIS,77,61.03,295.9,18.1,D,0
47.1035,33.7437,310.1,1,1,2023-03-10,1048,Aqua,MODIS,59,61.03,295.3,6.1,D,0
47.0637,36.7509,312.1,1,1,2023-03-10,1048,Aqua,MODIS,72,61.03,293.9,8.2,D,0
47.0073,32.8167,311.6,1.1,1,2023-03-10,1048,Aqua,MODIS,55,61.03,294.3,8.2,D,0
47.151,32.6183,309.4,1.1,1,2023-03-10,1048,Aqua,MODIS,57,61.03,297.8,5.7,D,0
47.4091,33.4334,311.1,1,1,2023-03-10,1048,Aqua,MODIS,63,61.03,295.4,7,D,0
47.6616,33.268,305.2,1,1,2023-03-10,1048,Aqua,MODIS,32,61.03,293.1,3.7,D,0
47.7595,33.4686,307.6,1,1,2023-03-10,1048,Aqua,MODIS,55,61.03,294,3.8,D,0
47.7402,33.2326,339.9,1,1,2023-03-10,1048,Aqua,MODIS,91,61.03,293.6,43.2,D,0
47.738,33.2191,334.2,1,1,2023-03-10,1048,Aqua,MODIS,88,61.03,294.8,33.6,D,0
47.7491,33.2293,327.9,1,1,2023-03-10,1048,Aqua,MODIS,79,61.03,293,25,D,0
47.8684,33.4525,310.1,1,1,2023-03-10,1048,Aqua,MODIS,61,61.03,292.2,8.2,D,2
48.0236,34.0802,313,1,1,2023-03-10,1048,Aqua,MODIS,71,61.03,291.3,10,D,0
48.5312,37.6385,300.9,1.1,1,2023-03-10,1048,Aqua,MODIS,41,61.03,288.3,4.2,D,0
47.5871,29.641,303.6,1.4,1.2,2023-03-10,1048,Aqua,MODIS,42,61.03,289,5.4,D,0
48.4594,33.18,302.2,1,1,2023-03-10,1048,Aqua,MODIS,51,61.03,286.6,5.3,D,0
48.4572,33.1663,314.3,1,1,2023-03-10,1048,Aqua,MODIS,75,61.03,286.5,13.8,D,0
48.4982,25.9405,302.4,2,1.4,2023-03-10,1049,Aqua,MODIS,52,61.03,289.4,10.8,D,0
47.8775,33.4475,303.6,1.1,1.1,2023-03-11,0021,Aqua,MODIS,56,61.03,272,13.1,N,2
48.9832,26.4839,302,1.1,1,2023-03-12,0912,Terra,MODIS,50,61.03,275.8,9.7,D,0
48.4937,25.725,304.7,1.1,1,2023-03-12,0912,Terra,MODIS,60,61.03,280.7,9.4,D,2
45.3884,28.4544,313.8,1.5,1.2,2023-03-12,0913,Terra,MODIS,0,61.03,285.9,22.2,D,0
48.4904,25.746,303.4,3,1.7,2023-03-12,1213,Aqua,MODIS,42,61.03,284.4,31.7,D,0
48.459,38.7739,303.1,1,1,2023-03-13,0815,Terra,MODIS,52,61.03,277.8,7.6,D,2
47.702,37.3761,362,1,1,2023-03-13,0815,Terra,MODIS,100,61.03,284.2,93.8,D,0
47.7001,37.3891,311,1,1,2023-03-13,0815,Terra,MODIS,71,61.03,282,12.2,D,0
44.8729,33.7237,302.6,1.1,1,2023-03-13,0816,Terra,MODIS,53,61.03,288.1,6,D,0
48.2698,39.0039,307.7,3.3,1.7,2023-03-13,0939,Aqua,MODIS,66,61.03,281.5,58.9,D,0
48.1859,38.2954,300.8,3.6,1.8,2023-03-13,0939,Aqua,MODIS,41,61.03,281.8,39.7,D,0
45.068,34.0027,307,1.4,1.2,2023-03-13,1116,Aqua,MODIS,65,61.03,289,10.5,D,0
46.185,32.3841,311.9,1.2,1.1,2023-03-13,1116,Aqua,MODIS,72,61.03,288.1,14.8,D,0
46.1867,32.3994,309.3,1.2,1.1,2023-03-13,1116,Aqua,MODIS,68,61.03,288.1,12.2,D,0
45.066,35.0459,311.4,1.5,1.2,2023-03-13,1116,Aqua,MODIS,71,61.03,288.7,20.2,D,0
46.9527,36.4316,301.9,1.9,1.4,2023-03-13,1116,Aqua,MODIS,50,61.03,288.8,10.4,D,0
47.9075,36.969,303.3,2.1,1.4,2023-03-13,1117,Aqua,MODIS,56,61.03,286.1,16.7,D,0
47.9577,39.2414,306.5,2.8,1.6,2023-03-13,1117,Aqua,MODIS,60,61.03,283.3,36.7,D,0
47.956,39.2041,306.2,2.8,1.6,2023-03-13,1117,Aqua,MODIS,63,61.03,284.3,35.5,D,0
47.906,36.9458,307.3,2.1,1.4,2023-03-13,1117,Aqua,MODIS,64,61.03,287.1,22.2,D,0
47.9056,36.9409,302.5,2.1,1.4,2023-03-13,1117,Aqua,MODIS,53,61.03,287,15.1,D,0
48.3483,25.7916,312.8,1,1,2023-03-13,1117,Aqua,MODIS,73,61.03,286.8,12.1,D,2
48.346,25.7779,301.9,1,1,2023-03-13,1117,Aqua,MODIS,44,61.03,284.8,4.6,D,2
48.6222,26.6375,303.8,1,1,2023-03-13,1117,Aqua,MODIS,57,61.03,286.6,5.5,D,0
48.6202,26.6241,314.5,1,1,2023-03-13,1117,Aqua,MODIS,75,61.03,287,13.3,D,0
48.5197,25.415,301.7,1.1,1,2023-03-13,1117,Aqua,MODIS,49,61.03,285.5,4.9,D,0
49.1101,24.6895,314.7,1.1,1,2023-03-13,1117,Aqua,MODIS,75,61.03,280,16.8,D,0
49.4729,31.458,312.4,1.1,1.1,2023-03-14,0855,Terra,MODIS,25,61.03,282.2,14.3,D,0
49.4603,31.4462,320.7,1.1,1.1,2023-03-14,0855,Terra,MODIS,80,61.03,283.1,25.5,D,0
49.4576,31.4615,318.8,1.2,1.1,2023-03-14,0855,Terra,MODIS,79,61.03,283.1,23.3,D,0
50.6089,30.881,302.5,1.1,1,2023-03-14,0855,Terra,MODIS,29,61.03,279.7,6.8,D,0
49.6543,31.4971,300.6,1.1,1.1,2023-03-14,0855,Terra,MODIS,39,61.03,282.2,7.5,D,0
47.8989,39.2871,307,2.9,1.6,2023-03-14,0855,Terra,MODIS,65,61.03,282,42.5,D,0
47.8897,39.3225,308.1,2.9,1.6,2023-03-14,0855,Terra,MODIS,67,61.03,282.6,46.4,D,0
48.254,33.7077,321,1.5,1.2,2023-03-14,0856,Terra,MODIS,81,61.03,283.3,37.7,D,0
47.6148,31.3702,303.4,1.2,1.1,2023-03-14,0856,Terra,MODIS,56,61.03,286.8,7.9,D,0
46.0558,33.4444,311.2,1.6,1.3,2023-03-14,0856,Terra,MODIS,54,61.03,283.4,23.7,D,0
49.1121,29.2223,300.1,1,1,2023-03-14,0856,Terra,MODIS,27,61.03,281.1,5.5,D,0
48.4869,26.4805,300.1,1,1,2023-03-14,0856,Terra,MODIS,25,61.03,280.7,4.6,D,0
47.9098,39.2885,312,1.1,1,2023-03-14,1021,Aqua,MODIS,72,61.03,281.4,13.1,D,0
47.9073,39.2743,348.2,1.1,1,2023-03-14,1021,Aqua,MODIS,95,61.03,286.2,67.3,D,0
47.92,39.1787,300.9,1.1,1,2023-03-14,1021,Aqua,MODIS,43,61.03,280.4,5.2,D,0
46.8254,33.0122,303,2.2,1.4,2023-03-14,1021,Aqua,MODIS,54,61.03,286.9,18.1,D,0
46.8252,33.005,305.2,2.2,1.4,2023-03-14,1021,Aqua,MODIS,61,61.03,286.9,21.6,D,0
48.1651,39.463,331.7,1.1,1,2023-03-14,1021,Aqua,MODIS,88,61.03,283.2,35,D,0
48.1628,39.4492,329,1.1,1,2023-03-14,1021,Aqua,MODIS,86,61.03,282.7,31.3,D,0
48.1832,39.4562,304.5,1.1,1,2023-03-14,1021,Aqua,MODIS,59,61.03,282,7.9,D,0
48.1808,39.4422,300.4,1.1,1,2023-03-14,1021,Aqua,MODIS,37,61.03,280,5.4,D,0
47.5428,35.821,306.4,1.5,1.2,2023-03-14,1021,Aqua,MODIS,63,61.03,286.5,13.3,D,0
47.1732,38.1486,309.8,1.2,1.1,2023-03-14,1021,Aqua,MODIS,69,61.03,289.7,12.1,D,0
47.031,36.6894,322.1,1.4,1.2,2023-03-14,1021,Aqua,MODIS,81,61.03,289.3,32.1,D,0
47.0275,36.6717,301.6,1.4,1.2,2023-03-14,1021,Aqua,MODIS,48,61.03,289.6,6.4,D,0
47.296,37.8519,303.5,1.2,1.1,2023-03-14,1021,Aqua,MODIS,53,61.03,289.1,7.4,D,0
47.293,37.8361,303.4,1.2,1.1,2023-03-14,1021,Aqua,MODIS,53,61.03,286.6,7.4,D,0
47.2975,37.7491,323,1.2,1.1,2023-03-14,1021,Aqua,MODIS,82,61.03,289.7,27.8,D,0
47.2945,37.7331,307.2,1.3,1.1,2023-03-14,1021,Aqua,MODIS,65,61.03,289.8,9.4,D,0
47.2856,36.4841,312.8,1.4,1.2,2023-03-14,1021,Aqua,MODIS,73,61.03,286.7,19.4,D,0
47.3001,36.4726,306.6,1.4,1.2,2023-03-14,1021,Aqua,MODIS,64,61.03,286.3,12,D,0
47.9017,39.2832,322.1,1.1,1,2023-03-14,1021,Aqua,MODIS,81,61.03,283.3,22,D,0
47.8993,39.2691,317,1.1,1,2023-03-14,1021,Aqua,MODIS,77,61.03,282.3,16.4,D,0
48.2781,39.812,301,1,1,2023-03-14,1021,Aqua,MODIS,43,61.03,282.4,5.3,D,0
47.5346,35.8197,302.7,1.5,1.2,2023-03-14,1021,Aqua,MODIS,53,61.03,287.2,9.4,D,0
48.2131,38.2368,302.4,1.2,1.1,2023-03-14,1021,Aqua,MODIS,45,61.03,286.7,7.1,D,2
48.2757,38.3085,309.1,1.1,1.1,2023-03-14,1021,Aqua,MODIS,68,61.03,283.8,12.3,D,0
48.2731,38.2934,308.5,1.1,1.1,2023-03-14,1021,Aqua,MODIS,63,61.03,285.7,11.6,D,0
48.4993,39.2806,319.7,1.1,1,2023-03-14,1021,Aqua,MODIS,80,61.03,285.1,19.8,D,2
48.4073,37.8602,302.6,1.2,1.1,2023-03-14,1021,Aqua,MODIS,53,61.03,285.4,7.5,D,2
48.6709,37.8867,304.4,1.2,1.1,2023-03-14,1021,Aqua,MODIS,59,61.03,287.6,7.3,D,0
48.6802,37.8829,303.1,1.2,1.1,2023-03-14,1021,Aqua,MODIS,55,61.03,288,6.4,D,0
48.5859,35.8296,303.7,1.4,1.2,2023-03-14,1021,Aqua,MODIS,57,61.03,285.6,10.4,D,0
48.5909,35.8204,308.5,1.4,1.2,2023-03-14,1021,Aqua,MODIS,67,61.03,285.1,15.6,D,0
49.2624,37.3863,300.3,1.2,1.1,2023-03-14,1021,Aqua,MODIS,34,61.03,285.3,6.2,D,0
49.1897,33.5911,302.2,1.7,1.3,2023-03-14,1021,Aqua,MODIS,51,61.03,284.2,13.9,D,0
49.7371,30.5852,318.5,2.3,1.5,2023-03-14,1022,Aqua,MODIS,79,61.03,276.6,66.4,D,0
49.7445,30.615,303.7,2.3,1.5,2023-03-14,1022,Aqua,MODIS,57,61.03,275,28.9,D,0
50.2165,35.9907,325,1.3,1.1,2023-03-14,1022,Aqua,MODIS,83,61.03,281.6,36.8,D,0
46.7567,29.965,324.5,3.2,1.7,2023-03-14,1159,Aqua,MODIS,83,61.03,287.2,119.6,D,0
46.7609,29.969,326.9,3.2,1.7,2023-03-14,1159,Aqua,MODIS,85,61.03,287.3,134.9,D,0
46.7582,30.0073,301.4,3.2,1.7,2023-03-14,1159,Aqua,MODIS,47,61.03,287,19.5,D,0
46.3167,29.2903,308.7,1.6,1.2,2023-03-14,2004,Terra,MODIS,75,61.03,271.1,27.6,N,0
49.7019,36.9299,303.8,1.3,1.1,2023-03-15,0758,Terra,MODIS,55,61.03,279.7,11.3,D,0
49.7,36.9483,329.2,1.3,1.1,2023-03-15,0758,Terra,MODIS,86,61.03,281.2,46,D,0
48.8824,37.395,310,1.3,1.1,2023-03-15,0758,Terra,MODIS,69,61.03,282.5,15.9,D,0
48.8053,36.5553,320.3,1.4,1.2,2023-03-15,0758,Terra,MODIS,80,61.03,284.9,30.1,D,0
48.8035,36.5734,323.1,1.4,1.2,2023-03-15,0758,Terra,MODIS,82,61.03,284.9,34.5,D,0
48.8012,28.7508,304.5,2.6,1.6,2023-03-15,0936,Terra,MODIS,56,61.03,284.5,30.5,D,0
48.7927,28.7844,304,2.7,1.6,2023-03-15,0936,Terra,MODIS,50,61.03,285.2,28.9,D,2
47.9154,29.8113,315.5,1,1,2023-03-15,1103,Aqua,MODIS,66,61.03,289.9,12.9,D,0
48.4576,34.6745,350.7,1.2,1.1,2023-03-15,1103,Aqua,MODIS,96,61.03,278.6,80.4,D,2
48.4559,34.659,327.5,1.2,1.1,2023-03-15,1103,Aqua,MODIS,85,61.03,277.4,33.3,D,2
48.5106,29.3953,303.8,1,1,2023-03-15,1103,Aqua,MODIS,54,61.03,289.4,4.5,D,0
48.5366,28.7488,314.7,1.1,1,2023-03-15,1103,Aqua,MODIS,75,61.03,291.2,12.3,D,2
48.5342,28.7347,309.1,1.1,1,2023-03-15,1103,Aqua,MODIS,42,61.03,291.1,7.3,D,2
48.5445,28.7551,307,1.1,1,2023-03-15,1103,Aqua,MODIS,65,61.03,291.1,7.6,D,2
48.5422,28.7411,317.2,1.1,1,2023-03-15,1103,Aqua,MODIS,77,61.03,290.3,16.2,D,2
48.7061,28.5458,301.3,1.1,1,2023-03-15,1103,Aqua,MODIS,45,61.03,288.8,3.8,D,0
49.2475,28.7528,303.2,1,1,2023-03-15,1104,Aqua,MODIS,55,61.03,290.5,4.3,D,0
49.4738,29.2863,309.7,1,1,2023-03-15,1104,Aqua,MODIS,69,61.03,288.9,9.4,D,0
49.2974,29.5309,302.2,1,1,2023-03-15,1104,Aqua,MODIS,39,61.03,288.3,4.9,D,0
45.8214,33.5306,301.5,1.1,1.1,2023-03-16,0840,Terra,MODIS,30,61.03,289.5,3.6,D,0
49.6377,28.8914,308.4,1.6,1.2,2023-03-17,0920,Terra,MODIS,61,61.03,277.9,18.8,D,0
50.3122,26.6588,310.7,1.2,1.1,2023-03-17,0920,Terra,MODIS,53,61.03,279.5,18,D,0
49.6378,28.897,306.9,1.6,1.2,2023-03-17,0920,Terra,MODIS,64,61.03,278.3,17.9,D,0
49.1259,27.358,303.1,1.6,1.2,2023-03-17,1050,Aqua,MODIS,55,61.03,284.1,12.2,D,0
47.5263,37.5332,300.7,1.1,1,2023-03-18,0823,Terra,MODIS,35,61.03,276.2,5.6,D,0
48.0012,23.5997,301.3,3.2,1.7,2023-03-18,1001,Terra,MODIS,43,61.03,283.2,31.7,D,0
50.817,31.0282,301.5,1.8,1.3,2023-03-18,1132,Aqua,MODIS,47,61.03,284.9,10.2,D,0
49.1186,27.0501,315.6,1.1,1.1,2023-03-18,1132,Aqua,MODIS,0,61.03,280.7,16,D,0
48.6693,22.9002,300.9,1,1,2023-03-18,1132,Aqua,MODIS,42,61.03,286.4,5.1,D,0
49.04,24.276,305.8,1,1,2023-03-18,1132,Aqua,MODIS,59,61.03,286.2,7.8,D,2
49.5151,24.3571,302.2,1,1,2023-03-18,1132,Aqua,MODIS,51,61.03,284.2,6,D,0
51.0438,30.1935,310.5,1.6,1.2,2023-03-18,1133,Aqua,MODIS,70,61.03,285.9,22.5,D,0
51.5552,31.7485,302.8,1.9,1.4,2023-03-18,1133,Aqua,MODIS,54,61.03,282.9,18.2,D,0
49.1493,33.2923,310.2,1.2,1.1,2023-03-19,1036,Aqua,MODIS,66,61.03,281.6,13.3,D,0
50.225,32.2686,303.8,1.3,1.1,2023-03-19,1036,Aqua,MODIS,57,61.03,286.6,8.3,D,0
50.8103,34.8497,311.2,1.1,1,2023-03-19,1037,Aqua,MODIS,71,61.03,276.5,13,D,0
50.5374,30.9653,304.3,1.4,1.2,2023-03-19,1037,Aqua,MODIS,37,61.03,285.2,10.1,D,0
51.3084,31.8224,301.2,1.3,1.1,2023-03-19,1037,Aqua,MODIS,44,61.03,285.2,6.7,D,0
51.3079,31.8159,300.5,1.3,1.1,2023-03-19,1037,Aqua,MODIS,35,61.03,284.9,6.3,D,0
47.9914,23.7487,303.3,2.4,1.5,2023-03-19,1214,Aqua,MODIS,55,61.03,289.5,16.1,D,0
49.3693,23.3513,312.5,2.4,1.5,2023-03-19,1215,Aqua,MODIS,73,61.03,289,38.9,D,0
51.5202,26.2471,304.3,3.5,1.8,2023-03-19,1215,Aqua,MODIS,59,61.03,282.8,45.6,D,0
51.5285,26.2421,303.6,3.5,1.8,2023-03-19,1215,Aqua,MODIS,56,61.03,283.2,40.9,D,0
49.3673,23.3183,305.6,2.4,1.5,2023-03-19,1215,Aqua,MODIS,59,61.03,289.6,21.9,D,0
49.3655,23.3435,304.8,2.4,1.5,2023-03-19,1215,Aqua,MODIS,55,61.03,289.4,20.5,D,0
49.3789,23.3416,310.9,2.4,1.5,2023-03-19,1215,Aqua,MODIS,71,61.03,288.7,35.4,D,0
49.5701,23.4812,314.2,2.4,1.5,2023-03-19,1215,Aqua,MODIS,74,61.03,290.1,38.5,D,0
49.5808,23.5054,308.5,2.4,1.5,2023-03-19,1215,Aqua,MODIS,67,61.03,290.2,27.4,D,0
49.579,23.4718,312.5,2.4,1.5,2023-03-19,1215,Aqua,MODIS,73,61.03,290.6,36.5,D,0
49.7208,23.4497,307,2.4,1.5,2023-03-19,1215,Aqua,MODIS,65,61.03,288.9,24.3,D,0
49.7296,23.4405,308.6,2.4,1.5,2023-03-19,1215,Aqua,MODIS,67,61.03,288.5,26.2,D,0
47.8779,35.1885,302.4,1.2,1.1,2023-03-20,0807,Terra,MODIS,20,61.03,280.4,6.8,D,2
47.1989,32.7558,304.3,1.5,1.2,2023-03-20,0808,Terra,MODIS,32,61.03,286.3,7.9,D,0
48.7335,37.2162,305.5,2.3,1.5,2023-03-20,1118,Aqua,MODIS,58,61.03,287.6,16.7,D,0
48.7315,37.2087,302.7,2.3,1.5,2023-03-20,1118,Aqua,MODIS,50,61.03,287.9,11,D,0
48.8755,36.4386,303.3,2.1,1.4,2023-03-20,1118,Aqua,MODIS,55,61.03,288.8,11,D,0
48.4469,31.5541,307.9,1.2,1.1,2023-03-20,1118,Aqua,MODIS,62,61.03,295.9,5,D,0
48.4452,31.538,310.7,1.2,1.1,2023-03-20,1118,Aqua,MODIS,68,61.03,295.1,7.9,D,0
48.8717,30.9898,301.3,1.2,1.1,2023-03-20,1118,Aqua,MODIS,29,61.03,288,2.6,D,0
49.63,36.7453,308.9,2.2,1.4,2023-03-20,1118,Aqua,MODIS,68,61.03,284.6,29.2,D,0
